country,subnational1,year,umd_tree_cover_density_2000__threshold,umd_tree_cover_extent_2000__ha,gfw_aboveground_carbon_stocks_2000__Mg_C,avg_gfw_aboveground_carbon_stocks_2000__Mg_C_ha-1,gfw_forest_carbon_gross_emissions__Mg_CO2e_yr-1,gfw_forest_carbon_gross_removals__Mg_CO2_yr-1,gfw_forest_carbon_net_flux__Mg_CO2e_yr-1,emissions_Mg_CO2e
Malaysia,Negeri Sembilan,2015,50,544976,57769100,106,5210317.0,2737561.0,2472756.0,4763057.0
Malaysia,Negeri Sembilan,2015,75,487265,53251141,109,4830080.0,2350431.0,2479649.0,4461601.0
Malaysia,Pahang,2015,0,3585238,422471528,118,,,,
Malaysia,Pahang,2015,10,3327704,422127448,127,,,,
Malaysia,Pahang,2015,15,3316955,421598747,127,,,,
Malaysia,Pahang,2015,20,3308545,421163557,127,,,,
Malaysia,Pahang,2015,25,3303635,420910143,127,,,,
Malaysia,Pahang,2015,30,3295418,420480303,128,28002322.0,9642236.0,18360086.0,32033529.0
Malaysia,Pahang,2015,50,3249607,417750155,129,27841296.0,9382340.0,18458956.0,31835314.0
Malaysia,Pahang,2015,75,3063046,404010000,132,26759276.0,8385389.0,18373887.0,30503226.0
Malaysia,Perak,2015,0,2091110,207202266,99,,,,
Malaysia,Perak,2015,10,1795110,206728430,115,,,,
Malaysia,Perak,2015,15,1785066,206237585,116,,,,
Malaysia,Perak,2015,20,1778841,205918927,116,,,,
Malaysia,Perak,2015,25,1774699,205715084,116,,,,
Malaysia,Perak,2015,30,1766056,205281845,116,7200897.0,5228147.0,1972750.0,9307610.0
Malaysia,Perak,2015,50,1728918,203247735,118,7139512.0,5065701.0,2073811.0,9242617.0
Malaysia,Perak,2015,75,1603872,195468437,122,6833119.0,4584927.0,2248192.0,8959858.0
Malaysia,Perlis,2015,0,82349,2952940,36,,,,
Malaysia,Perlis,2015,10,29311,2832283,97,,,,
Malaysia,Perlis,2015,15,28648,2794018,98,,,,
Malaysia,Perlis,2015,20,28308,2774155,98,,,,
Malaysia,Perlis,2015,25,28044,2760716,98,,,,
Malaysia,Perlis,2015,30,27367,2719784,99,98894.0,148532.0,-49639.0,124760.0
Malaysia,Perlis,2015,50,25598,2601968,102,95885.0,139687.0,-43803.0,121480.0
Malaysia,Perlis,2015,75,19860,2078232,105,74585.0,115701.0,-41116.0,95760.0
Malaysia,Pulau Pinang,2015,0,105622,4254227,40,,,,
Malaysia,Pulau Pinang,2015,10,49792,4155540,83,,,,
Malaysia,Pulau Pinang,2015,15,48776,4106379,84,,,,
Malaysia,Pulau Pinang,2015,20,48230,4079082,85,,,,
Malaysia,Pulau Pinang,2015,25,47774,4056618,85,,,,
Malaysia,Pulau Pinang,2015,30,46677,4001163,86,100482.0,173060.0,-72578.0,121078.0
Malaysia,Pulau Pinang,2015,50,43161,3803492,88,96960.0,159433.0,-62472.0,115263.0
Malaysia,Pulau Pinang,2015,75,32935,3131770,95,79387.0,124248.0,-44860.0,92084.0
Malaysia,Putrajaya,2015,0,6173,130052,21,,,,
Malaysia,Putrajaya,2015,10,1720,127212,74,,,,
Malaysia,Putrajaya,2015,15,1670,124934,75,,,,
Malaysia,Putrajaya,2015,20,1644,123683,75,,,,
Malaysia,Putrajaya,2015,25,1618,122523,76,,,,
Malaysia,Putrajaya,2015,30,1583,120859,76,6730.0,11311.0,-4580.0,4584.0
Malaysia,Putrajaya,2015,50,1395,109968,79,6109.0,10649.0,-4539.0,3977.0
Malaysia,Putrajaya,2015,75,925,77700,84,4265.0,9158.0,-4893.0,2024.0
Malaysia,Sabah,2015,0,7372091,833296406,113,,,,
Malaysia,Sabah,2015,10,6769712,832107145,123,,,,
Malaysia,Sabah,2015,15,6742543,830848059,123,,,,
Malaysia,Sabah,2015,20,6721855,829806182,123,,,,
Malaysia,Sabah,2015,25,6710515,829233966,124,,,,
Malaysia,Sabah,2015,30,6684138,827865730,124,37975953.0,23635732.0,14340220.0,52325680.0
Malaysia,Sabah,2015,50,6585815,822443777,125,37727202.0,23082071.0,14645131.0,51724390.0
Malaysia,Sabah,2015,75,6165734,792620641,129,36229127.0,21046557.0,15182570.0,48408976.0
Malaysia,Sarawak,2015,0,12379545,1558622185,126,,,,
Malaysia,Sarawak,2015,10,11727777,1556882267,133,,,,
Malaysia,Sarawak,2015,15,11699536,1555554478,133,,,,
Malaysia,Sarawak,2015,20,11680467,1554629007,133,,,,
Malaysia,Sarawak,2015,25,11666586,1553942931,133,,,,
Malaysia,Sarawak,2015,30,11643005,1552792014,133,109979129.0,39818537.0,70160592.0,112491818.0
Malaysia,Sarawak,2015,50,11524585,1546121234,134,109595368.0,39209171.0,70386197.0,111921398.0
Malaysia,Sarawak,2015,75,11067414,1513688668,137,107441686.0,37030012.0,70411673.0,108955698.0
Malaysia,Selangor,2015,0,782443,55057927,70,,,,
Malaysia,Selangor,2015,10,581303,54785119,94,,,,
Malaysia,Selangor,2015,15,575405,54537124,95,,,,
Malaysia,Selangor,2015,20,571761,54377662,95,,,,
Malaysia,Selangor,2015,25,568977,54259317,95,,,,
Malaysia,Selangor,2015,30,564558,54064971,96,3129864.0,2589350.0,540514.0,2029525.0
Malaysia,Selangor,2015,50,543059,53006083,98,3074550.0,2461992.0,612558.0,1966384.0
Malaysia,Selangor,2015,75,477581,49218157,103,2784878.0,2104015.0,680863.0,1687973.0
Malaysia,Trengganu,2015,0,1288895,139834155,108,,,,
Malaysia,Trengganu,2015,10,1123158,139627207,124,,,,
Malaysia,Trengganu,2015,15,1117368,139349106,125,,,,
Malaysia,Trengganu,2015,20,1113668,139162067,125,,,,
Malaysia,Trengganu,2015,25,1111102,139035288,125,,,,
Malaysia,Trengganu,2015,30,1106226,138785265,125,6549942.0,3924607.0,2625335.0,7892563.0
Malaysia,Trengganu,2015,50,1084795,137498633,127,6491611.0,3781607.0,2710004.0,7815706.0
Malaysia,Trengganu,2015,75,1007112,131750848,131,6124971.0,3282856.0,2842115.0,7296505.0
Malaysia,Johor,2016,0,1911485,161690598,85,,,,
Malaysia,Johor,2016,10,1625635,161322141,99,,,,
Malaysia,Johor,2016,15,1614670,160842410,100,,,,
Malaysia,Johor,2016,20,1606540,160463313,100,,,,
Malaysia,Johor,2016,25,1601965,160254374,100,,,,
Malaysia,Johor,2016,30,1593783,159877994,100,13427527.0,7299827.0,6127700.0,17843911.0
Malaysia,Johor,2016,50,1551382,157627402,102,13287539.0,7015158.0,6272382.0,17484226.0
Malaysia,Johor,2016,75,1391685,147208845,106,12458477.0,5984949.0,6473527.0,15707216.0
Malaysia,Kedah,2016,0,951787,79675819,84,,,,
Malaysia,Kedah,2016,10,693911,79000112,114,,,,
Malaysia,Kedah,2016,15,687911,78642913,114,,,,
Malaysia,Kedah,2016,20,683626,78375777,115,,,,
Malaysia,Kedah,2016,25,681331,78241635,115,,,,
Malaysia,Kedah,2016,30,676030,77913295,115,5191335.0,3200786.0,1990549.0,9476532.0
Malaysia,Kedah,2016,50,653738,76361813,117,5108121.0,3045744.0,2062377.0,9341127.0
Malaysia,Kedah,2016,75,581666,70202887,121,4579119.0,2581522.0,1997597.0,8562014.0
Malaysia,Kelantan,2016,0,1513205,165113057,109,,,,
Malaysia,Kelantan,2016,10,1361094,164872652,121,,,,
Malaysia,Kelantan,2016,15,1355454,164591771,121,,,,
Malaysia,Kelantan,2016,20,1351764,164399244,122,,,,
Malaysia,Kelantan,2016,25,1349451,164282350,122,,,,
Malaysia,Kelantan,2016,30,1344075,163993524,122,13108504.0,5977419.0,7131085.0,18425019.0
Malaysia,Kelantan,2016,50,1325417,162853893,123,13050932.0,5826822.0,7224110.0,18318732.0
Malaysia,Kelantan,2016,75,1256211,157521747,125,12608155.0,5281071.0,7327083.0,17381275.0
Malaysia,Kuala Lumpur,2016,0,27198,518053,19,,,,
Malaysia,Kuala Lumpur,2016,10,6860,507628,74,,,,
Malaysia,Kuala Lumpur,2016,15,5685,456774,80,,,,
Malaysia,Kuala Lumpur,2016,20,5485,446937,81,,,,
Malaysia,Kuala Lumpur,2016,25,5109,428862,84,,,,
Malaysia,Kuala Lumpur,2016,30,4827,414389,86,27299.0,32459.0,-5160.0,22039.0
Malaysia,Kuala Lumpur,2016,50,3914,357079,91,25217.0,27488.0,-2271.0,17703.0
Malaysia,Kuala Lumpur,2016,75,2446,242429,99,17576.0,20220.0,-2644.0,10538.0
Malaysia,Labuan,2016,0,9066,436021,48,,,,
Malaysia,Labuan,2016,10,4730,426512,90,,,,
Malaysia,Labuan,2016,15,4599,419801,91,,,,
Malaysia,Labuan,2016,20,4527,415628,92,,,,
Malaysia,Labuan,2016,25,4480,413030,92,,,,
Malaysia,Labuan,2016,30,4323,403863,93,20672.0,27011.0,-6340.0,58247.0
Malaysia,Labuan,2016,50,3926,378890,97,19743.0,24960.0,-5217.0,52248.0
Malaysia,Labuan,2016,75,3014,310672,103,16622.0,20357.0,-3734.0,37904.0
Malaysia,Melaka,2016,0,165403,9575243,58,,,,
Malaysia,Melaka,2016,10,117339,9527472,81,,,,
Malaysia,Melaka,2016,15,115661,9445345,82,,,,
Malaysia,Melaka,2016,20,114475,9384085,82,,,,
Malaysia,Melaka,2016,25,113794,9349258,82,,,,
Malaysia,Melaka,2016,30,112675,9291768,82,1139800.0,691561.0,448240.0,2253906.0
Malaysia,Melaka,2016,50,106873,8942334,84,1121624.0,649345.0,472279.0,2208171.0
Malaysia,Melaka,2016,75,88815,7609803,86,1007607.0,523053.0,484553.0,1954290.0
Malaysia,Negeri Sembilan,2016,0,666738,59420574,89,,,,
Malaysia,Negeri Sembilan,2016,10,570930,59306691,104,,,,
Malaysia,Negeri Sembilan,2016,15,567096,59110058,104,,,,
Malaysia,Negeri Sembilan,2016,20,564138,58949675,104,,,,
Malaysia,Negeri Sembilan,2016,25,562530,58863446,105,,,,
Malaysia,Negeri Sembilan,2016,30,559821,58715699,105,5263479.0,2845864.0,2417616.0,8127401.0
Malaysia,Negeri Sembilan,2016,50,544976,57769100,106,5210317.0,2737561.0,2472756.0,8005973.0
Malaysia,Negeri Sembilan,2016,75,487265,53251141,109,4830080.0,2350431.0,2479649.0,7223613.0
Malaysia,Pahang,2016,0,3585238,422471528,118,,,,
Malaysia,Pahang,2016,10,3327704,422127448,127,,,,
Malaysia,Pahang,2016,15,3316955,421598747,127,,,,
Malaysia,Pahang,2016,20,3308545,421163557,127,,,,
Malaysia,Pahang,2016,25,3303635,420910143,127,,,,
Malaysia,Pahang,2016,30,3295418,420480303,128,28002322.0,9642236.0,18360086.0,56834452.0
Malaysia,Pahang,2016,50,3249607,417750155,129,27841296.0,9382340.0,18458956.0,56340076.0
Malaysia,Pahang,2016,75,3063046,404010000,132,26759276.0,8385389.0,18373887.0,53377172.0
Malaysia,Perak,2016,0,2091110,207202266,99,,,,
Malaysia,Perak,2016,10,1795110,206728430,115,,,,
Malaysia,Perak,2016,15,1785066,206237585,116,,,,
Malaysia,Perak,2016,20,1778841,205918927,116,,,,
Malaysia,Perak,2016,25,1774699,205715084,116,,,,
Malaysia,Perak,2016,30,1766056,205281845,116,7200897.0,5228147.0,1972750.0,12200244.0
Malaysia,Perak,2016,50,1728918,203247735,118,7139512.0,5065701.0,2073811.0,12053350.0
Malaysia,Perak,2016,75,1603872,195468437,122,6833119.0,4584927.0,2248192.0,11456682.0
Malaysia,Perlis,2016,0,82349,2952940,36,,,,
Malaysia,Perlis,2016,10,29311,2832283,97,,,,
Malaysia,Perlis,2016,15,28648,2794018,98,,,,
Malaysia,Perlis,2016,20,28308,2774155,98,,,,
Malaysia,Perlis,2016,25,28044,2760716,98,,,,
Malaysia,Perlis,2016,30,27367,2719784,99,98894.0,148532.0,-49639.0,238457.0
Malaysia,Perlis,2016,50,25598,2601968,102,95885.0,139687.0,-43803.0,232790.0
Malaysia,Perlis,2016,75,19860,2078232,105,74585.0,115701.0,-41116.0,183772.0
Malaysia,Pulau Pinang,2016,0,105622,4254227,40,,,,
Malaysia,Pulau Pinang,2016,10,49792,4155540,83,,,,
Malaysia,Pulau Pinang,2016,15,48776,4106379,84,,,,
Malaysia,Pulau Pinang,2016,20,48230,4079082,85,,,,
Malaysia,Pulau Pinang,2016,25,47774,4056618,85,,,,
Malaysia,Pulau Pinang,2016,30,46677,4001163,86,100482.0,173060.0,-72578.0,176249.0
Malaysia,Pulau Pinang,2016,50,43161,3803492,88,96960.0,159433.0,-62472.0,168733.0
Malaysia,Pulau Pinang,2016,75,32935,3131770,95,79387.0,124248.0,-44860.0,130828.0
Malaysia,Putrajaya,2016,0,6173,130052,21,,,,
Malaysia,Putrajaya,2016,10,1720,127212,74,,,,
Malaysia,Putrajaya,2016,15,1670,124934,75,,,,
Malaysia,Putrajaya,2016,20,1644,123683,75,,,,
Malaysia,Putrajaya,2016,25,1618,122523,76,,,,
Malaysia,Putrajaya,2016,30,1583,120859,76,6730.0,11311.0,-4580.0,11413.0
Malaysia,Putrajaya,2016,50,1395,109968,79,6109.0,10649.0,-4539.0,10560.0
Malaysia,Putrajaya,2016,75,925,77700,84,4265.0,9158.0,-4893.0,6974.0
Malaysia,Sabah,2016,0,7372091,833296406,113,,,,
Malaysia,Sabah,2016,10,6769712,832107145,123,,,,
Malaysia,Sabah,2016,15,6742543,830848059,123,,,,
Malaysia,Sabah,2016,20,6721855,829806182,123,,,,
Malaysia,Sabah,2016,25,6710515,829233966,124,,,,
Malaysia,Sabah,2016,30,6684138,827865730,124,37975953.0,23635732.0,14340220.0,54641988.0
Malaysia,Sabah,2016,50,6585815,822443777,125,37727202.0,23082071.0,14645131.0,53928711.0
Malaysia,Sabah,2016,75,6165734,792620641,129,36229127.0,21046557.0,15182570.0,49985805.0
Malaysia,Sarawak,2016,0,12379545,1558622185,126,,,,
Malaysia,Sarawak,2016,10,11727777,1556882267,133,,,,
Malaysia,Sarawak,2016,15,11699536,1555554478,133,,,,
Malaysia,Sarawak,2016,20,11680467,1554629007,133,,,,
Malaysia,Sarawak,2016,25,11666586,1553942931,133,,,,
Malaysia,Sarawak,2016,30,11643005,1552792014,133,109979129.0,39818537.0,70160592.0,120188295.0
Malaysia,Sarawak,2016,50,11524585,1546121234,134,109595368.0,39209171.0,70386197.0,119384786.0
Malaysia,Sarawak,2016,75,11067414,1513688668,137,107441686.0,37030012.0,70411673.0,115416206.0
Malaysia,Selangor,2016,0,782443,55057927,70,,,,
Malaysia,Selangor,2016,10,581303,54785119,94,,,,
Malaysia,Selangor,2016,15,575405,54537124,95,,,,
Malaysia,Selangor,2016,20,571761,54377662,95,,,,
Malaysia,Selangor,2016,25,568977,54259317,95,,,,
Malaysia,Selangor,2016,30,564558,54064971,96,3129864.0,2589350.0,540514.0,4013812.0
Malaysia,Selangor,2016,50,543059,53006083,98,3074550.0,2461992.0,612558.0,3897720.0
Malaysia,Selangor,2016,75,477581,49218157,103,2784878.0,2104015.0,680863.0,3341025.0
Malaysia,Trengganu,2016,0,1288895,139834155,108,,,,
Malaysia,Trengganu,2016,10,1123158,139627207,124,,,,
Malaysia,Trengganu,2016,15,1117368,139349106,125,,,,
Malaysia,Trengganu,2016,20,1113668,139162067,125,,,,
Malaysia,Trengganu,2016,25,1111102,139035288,125,,,,
Malaysia,Trengganu,2016,30,1106226,138785265,125,6549942.0,3924607.0,2625335.0,11501003.0
Malaysia,Trengganu,2016,50,1084795,137498633,127,6491611.0,3781607.0,2710004.0,11340075.0
Malaysia,Trengganu,2016,75,1007112,131750848,131,6124971.0,3282856.0,2842115.0,10457202.0
Malaysia,Johor,2017,0,1911485,161690598,85,,,,
Malaysia,Johor,2017,10,1625635,161322141,99,,,,
Malaysia,Johor,2017,15,1614670,160842410,100,,,,
Malaysia,Johor,2017,20,1606540,160463313,100,,,,
Malaysia,Johor,2017,25,1601965,160254374,100,,,,
Malaysia,Johor,2017,30,1593783,159877994,100,13427527.0,7299827.0,6127700.0,16764215.0
Malaysia,Johor,2017,50,1551382,157627402,102,13287539.0,7015158.0,6272382.0,16465778.0
Malaysia,Johor,2017,75,1391685,147208845,106,12458477.0,5984949.0,6473527.0,15002452.0
Malaysia,Kedah,2017,0,951787,79675819,84,,,,
Malaysia,Kedah,2017,10,693911,79000112,114,,,,
Malaysia,Kedah,2017,15,687911,78642913,114,,,,
Malaysia,Kedah,2017,20,683626,78375777,115,,,,
Malaysia,Kedah,2017,25,681331,78241635,115,,,,
Malaysia,Kedah,2017,30,676030,77913295,115,5191335.0,3200786.0,1990549.0,10145186.0
Malaysia,Kedah,2017,50,653738,76361813,117,5108121.0,3045744.0,2062377.0,10007982.0
Malaysia,Kedah,2017,75,581666,70202887,121,4579119.0,2581522.0,1997597.0,9226616.0
Malaysia,Kelantan,2017,0,1513205,165113057,109,,,,
Malaysia,Kelantan,2017,10,1361094,164872652,121,,,,
Malaysia,Kelantan,2017,15,1355454,164591771,121,,,,
Malaysia,Kelantan,2017,20,1351764,164399244,122,,,,
Malaysia,Kelantan,2017,25,1349451,164282350,122,,,,
Malaysia,Kelantan,2017,30,1344075,163993524,122,13108504.0,5977419.0,7131085.0,14174207.0
Malaysia,Kelantan,2017,50,1325417,162853893,123,13050932.0,5826822.0,7224110.0,14116166.0
Malaysia,Kelantan,2017,75,1256211,157521747,125,12608155.0,5281071.0,7327083.0,13658012.0
Malaysia,Kuala Lumpur,2017,0,27198,518053,19,,,,
Malaysia,Kuala Lumpur,2017,10,6860,507628,74,,,,
Malaysia,Kuala Lumpur,2017,15,5685,456774,80,,,,
Malaysia,Kuala Lumpur,2017,20,5485,446937,81,,,,
Malaysia,Kuala Lumpur,2017,25,5109,428862,84,,,,
Malaysia,Kuala Lumpur,2017,30,4827,414389,86,27299.0,32459.0,-5160.0,54972.0
Malaysia,Kuala Lumpur,2017,50,3914,357079,91,25217.0,27488.0,-2271.0,50278.0
Malaysia,Kuala Lumpur,2017,75,2446,242429,99,17576.0,20220.0,-2644.0,31655.0
Malaysia,Labuan,2017,0,9066,436021,48,,,,
Malaysia,Labuan,2017,10,4730,426512,90,,,,
Malaysia,Labuan,2017,15,4599,419801,91,,,,
Malaysia,Labuan,2017,20,4527,415628,92,,,,
Malaysia,Labuan,2017,25,4480,413030,92,,,,
Malaysia,Labuan,2017,30,4323,403863,93,20672.0,27011.0,-6340.0,18997.0
Malaysia,Labuan,2017,50,3926,378890,97,19743.0,24960.0,-5217.0,17620.0
Malaysia,Labuan,2017,75,3014,310672,103,16622.0,20357.0,-3734.0,13846.0
Malaysia,Melaka,2017,0,165403,9575243,58,,,,
Malaysia,Melaka,2017,10,117339,9527472,81,,,,
Malaysia,Melaka,2017,15,115661,9445345,82,,,,
Malaysia,Melaka,2017,20,114475,9384085,82,,,,
Malaysia,Melaka,2017,25,113794,9349258,82,,,,
Malaysia,Melaka,2017,30,112675,9291768,82,1139800.0,691561.0,448240.0,1859828.0
Malaysia,Melaka,2017,50,106873,8942334,84,1121624.0,649345.0,472279.0,1827250.0
Malaysia,Melaka,2017,75,88815,7609803,86,1007607.0,523053.0,484553.0,1617033.0
Malaysia,Negeri Sembilan,2017,0,666738,59420574,89,,,,
Malaysia,Negeri Sembilan,2017,10,570930,59306691,104,,,,
Malaysia,Negeri Sembilan,2017,15,567096,59110058,104,,,,
Malaysia,Negeri Sembilan,2017,20,564138,58949675,104,,,,
Malaysia,Negeri Sembilan,2017,25,562530,58863446,105,,,,
Malaysia,Negeri Sembilan,2017,30,559821,58715699,105,5263479.0,2845864.0,2417616.0,7128899.0
Malaysia,Negeri Sembilan,2017,50,544976,57769100,106,5210317.0,2737561.0,2472756.0,7018811.0
Malaysia,Negeri Sembilan,2017,75,487265,53251141,109,4830080.0,2350431.0,2479649.0,6339473.0
Malaysia,Pahang,2017,0,3585238,422471528,118,,,,
Malaysia,Pahang,2017,10,3327704,422127448,127,,,,
Malaysia,Pahang,2017,15,3316955,421598747,127,,,,
Malaysia,Pahang,2017,20,3308545,421163557,127,,,,
Malaysia,Pahang,2017,25,3303635,420910143,127,,,,
Malaysia,Pahang,2017,30,3295418,420480303,128,28002322.0,9642236.0,18360086.0,40920634.0
Malaysia,Pahang,2017,50,3249607,417750155,129,27841296.0,9382340.0,18458956.0,40668498.0
Malaysia,Pahang,2017,75,3063046,404010000,132,26759276.0,8385389.0,18373887.0,39134086.0
Malaysia,Perak,2017,0,2091110,207202266,99,,,,
Malaysia,Perak,2017,10,1795110,206728430,115,,,,
Malaysia,Perak,2017,15,1785066,206237585,116,,,,
Malaysia,Perak,2017,20,1778841,205918927,116,,,,
Malaysia,Perak,2017,25,1774699,205715084,116,,,,
Malaysia,Perak,2017,30,1766056,205281845,116,7200897.0,5228147.0,1972750.0,10728570.0
Malaysia,Perak,2017,50,1728918,203247735,118,7139512.0,5065701.0,2073811.0,10610805.0
Malaysia,Perak,2017,75,1603872,195468437,122,6833119.0,4584927.0,2248192.0,10044410.0
Malaysia,Perlis,2017,0,82349,2952940,36,,,,
Malaysia,Perlis,2017,10,29311,2832283,97,,,,
Malaysia,Perlis,2017,15,28648,2794018,98,,,,
Malaysia,Perlis,2017,20,28308,2774155,98,,,,
Malaysia,Perlis,2017,25,28044,2760716,98,,,,
Malaysia,Perlis,2017,30,27367,2719784,99,98894.0,148532.0,-49639.0,176142.0
Malaysia,Perlis,2017,50,25598,2601968,102,95885.0,139687.0,-43803.0,170869.0
Malaysia,Perlis,2017,75,19860,2078232,105,74585.0,115701.0,-41116.0,122770.0
Malaysia,Pulau Pinang,2017,0,105622,4254227,40,,,,
Malaysia,Pulau Pinang,2017,10,49792,4155540,83,,,,
Malaysia,Pulau Pinang,2017,15,48776,4106379,84,,,,
Malaysia,Pulau Pinang,2017,20,48230,4079082,85,,,,
Malaysia,Pulau Pinang,2017,25,47774,4056618,85,,,,
Malaysia,Pulau Pinang,2017,30,46677,4001163,86,100482.0,173060.0,-72578.0,137913.0
Malaysia,Pulau Pinang,2017,50,43161,3803492,88,96960.0,159433.0,-62472.0,132371.0
Malaysia,Pulau Pinang,2017,75,32935,3131770,95,79387.0,124248.0,-44860.0,106890.0
Malaysia,Putrajaya,2017,0,6173,130052,21,,,,
Malaysia,Putrajaya,2017,10,1720,127212,74,,,,
Malaysia,Putrajaya,2017,15,1670,124934,75,,,,
Malaysia,Putrajaya,2017,20,1644,123683,75,,,,
Malaysia,Putrajaya,2017,25,1618,122523,76,,,,
Malaysia,Putrajaya,2017,30,1583,120859,76,6730.0,11311.0,-4580.0,14436.0
Malaysia,Putrajaya,2017,50,1395,109968,79,6109.0,10649.0,-4539.0,13207.0
Malaysia,Putrajaya,2017,75,925,77700,84,4265.0,9158.0,-4893.0,10997.0
Malaysia,Sabah,2017,0,7372091,833296406,113,,,,
Malaysia,Sabah,2017,10,6769712,832107145,123,,,,
Malaysia,Sabah,2017,15,6742543,830848059,123,,,,
Malaysia,Sabah,2017,20,6721855,829806182,123,,,,
Malaysia,Sabah,2017,25,6710515,829233966,124,,,,
Malaysia,Sabah,2017,30,6684138,827865730,124,37975953.0,23635732.0,14340220.0,33867091.0
Malaysia,Sabah,2017,50,6585815,822443777,125,37727202.0,23082071.0,14645131.0,33537627.0
Malaysia,Sabah,2017,75,6165734,792620641,129,36229127.0,21046557.0,15182570.0,31830807.0
Malaysia,Sarawak,2017,0,12379545,1558622185,126,,,,
Malaysia,Sarawak,2017,10,11727777,1556882267,133,,,,
Malaysia,Sarawak,2017,15,11699536,1555554478,133,,,,
Malaysia,Sarawak,2017,20,11680467,1554629007,133,,,,
Malaysia,Sarawak,2017,25,11666586,1553942931,133,,,,
Malaysia,Sarawak,2017,30,11643005,1552792014,133,109979129.0,39818537.0,70160592.0,108173698.0
Malaysia,Sarawak,2017,50,11524585,1546121234,134,109595368.0,39209171.0,70386197.0,107400467.0
Malaysia,Sarawak,2017,75,11067414,1513688668,137,107441686.0,37030012.0,70411673.0,103704186.0
Malaysia,Selangor,2017,0,782443,55057927,70,,,,
Malaysia,Selangor,2017,10,581303,54785119,94,,,,
Malaysia,Selangor,2017,15,575405,54537124,95,,,,
Malaysia,Selangor,2017,20,571761,54377662,95,,,,
Malaysia,Selangor,2017,25,568977,54259317,95,,,,
Malaysia,Selangor,2017,30,564558,54064971,96,3129864.0,2589350.0,540514.0,3191976.0
Malaysia,Selangor,2017,50,543059,53006083,98,3074550.0,2461992.0,612558.0,3076035.0
Malaysia,Selangor,2017,75,477581,49218157,103,2784878.0,2104015.0,680863.0,2586025.0
Malaysia,Trengganu,2017,0,1288895,139834155,108,,,,
Malaysia,Trengganu,2017,10,1123158,139627207,124,,,,
Malaysia,Trengganu,2017,15,1117368,139349106,125,,,,
Malaysia,Trengganu,2017,20,1113668,139162067,125,,,,
Malaysia,Trengganu,2017,25,1111102,139035288,125,,,,
Malaysia,Trengganu,2017,30,1106226,138785265,125,6549942.0,3924607.0,2625335.0,8753415.0
Malaysia,Trengganu,2017,50,1084795,137498633,127,6491611.0,3781607.0,2710004.0,8638433.0
Malaysia,Trengganu,2017,75,1007112,131750848,131,6124971.0,3282856.0,2842115.0,7972001.0
Malaysia,Johor,2018,0,1911485,161690598,85,,,,
Malaysia,Johor,2018,10,1625635,161322141,99,,,,
Malaysia,Johor,2018,15,1614670,160842410,100,,,,
Malaysia,Johor,2018,20,1606540,160463313,100,,,,
Malaysia,Johor,2018,25,1601965,160254374,100,,,,
Malaysia,Johor,2018,30,1593783,159877994,100,13427527.0,7299827.0,6127700.0,11756567.0
Malaysia,Johor,2018,50,1551382,157627402,102,13287539.0,7015158.0,6272382.0,11525333.0
Malaysia,Johor,2018,75,1391685,147208845,106,12458477.0,5984949.0,6473527.0,10399944.0
Malaysia,Kedah,2018,0,951787,79675819,84,,,,
Malaysia,Kedah,2018,10,693911,79000112,114,,,,
Malaysia,Kedah,2018,15,687911,78642913,114,,,,
Malaysia,Kedah,2018,20,683626,78375777,115,,,,
Malaysia,Kedah,2018,25,681331,78241635,115,,,,
Malaysia,Kedah,2018,30,676030,77913295,115,5191335.0,3200786.0,1990549.0,8329273.0
Malaysia,Kedah,2018,50,653738,76361813,117,5108121.0,3045744.0,2062377.0,8157978.0
Malaysia,Kedah,2018,75,581666,70202887,121,4579119.0,2581522.0,1997597.0,7262382.0
Malaysia,Kelantan,2018,0,1513205,165113057,109,,,,
Malaysia,Kelantan,2018,10,1361094,164872652,121,,,,
Malaysia,Kelantan,2018,15,1355454,164591771,121,,,,
Malaysia,Kelantan,2018,20,1351764,164399244,122,,,,
Malaysia,Kelantan,2018,25,1349451,164282350,122,,,,
Malaysia,Kelantan,2018,30,1344075,163993524,122,13108504.0,5977419.0,7131085.0,16521910.0
Malaysia,Kelantan,2018,50,1325417,162853893,123,13050932.0,5826822.0,7224110.0,16454342.0
Malaysia,Kelantan,2018,75,1256211,157521747,125,12608155.0,5281071.0,7327083.0,15951577.0
Malaysia,Kuala Lumpur,2018,0,27198,518053,19,,,,
Malaysia,Kuala Lumpur,2018,10,6860,507628,74,,,,
Malaysia,Kuala Lumpur,2018,15,5685,456774,80,,,,
