country,subnational1,subnational2,year,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000-2020_ha,tree_cover_loss
Malaysia,Sabah,Penampang,2006,50,45780,40849,40215,184,129
Malaysia,Sabah,Penampang,2006,75,45780,39454,38853,184,123
Malaysia,Sabah,Pitas,2006,0,156889,156889,156889,7766,2983
Malaysia,Sabah,Pitas,2006,10,156889,140297,135604,7766,2942
Malaysia,Sabah,Pitas,2006,15,156889,139334,134501,7766,2939
Malaysia,Sabah,Pitas,2006,20,156889,138690,134076,7766,2933
Malaysia,Sabah,Pitas,2006,25,156889,138396,133544,7766,2931
Malaysia,Sabah,Pitas,2006,30,156889,137548,132842,7766,2928
Malaysia,Sabah,Pitas,2006,50,156889,134448,129056,7766,2898
Malaysia,Sabah,Pitas,2006,75,156889,122856,119872,7766,2751
Malaysia,Sabah,Putatan,2006,0,2615,2615,2615,48,13
Malaysia,Sabah,Putatan,2006,10,2615,1160,1079,48,13
Malaysia,Sabah,Putatan,2006,15,2615,1121,1021,48,13
Malaysia,Sabah,Putatan,2006,20,2615,1102,1011,48,13
Malaysia,Sabah,Putatan,2006,25,2615,1084,980,48,13
Malaysia,Sabah,Putatan,2006,30,2615,1056,953,48,13
Malaysia,Sabah,Putatan,2006,50,2615,917,814,48,12
Malaysia,Sabah,Putatan,2006,75,2615,643,590,48,11
Malaysia,Sabah,Ranau,2006,0,360752,360752,360752,1361,2033
Malaysia,Sabah,Ranau,2006,10,360752,344523,340437,1361,2028
Malaysia,Sabah,Ranau,2006,15,360752,343494,339244,1361,2028
Malaysia,Sabah,Ranau,2006,20,360752,342882,338530,1361,2026
Malaysia,Sabah,Ranau,2006,25,360752,342478,337621,1361,2026
Malaysia,Sabah,Ranau,2006,30,360752,341637,336855,1361,2025
Malaysia,Sabah,Ranau,2006,50,360752,337784,332504,1361,2019
Malaysia,Sabah,Ranau,2006,75,360752,322259,319806,1361,1962
Malaysia,Sabah,Sandakan,2006,0,224821,224821,224821,16074,2324
Malaysia,Sabah,Sandakan,2006,10,224821,194276,197143,16074,2318
Malaysia,Sabah,Sandakan,2006,15,224821,193077,195835,16074,2317
Malaysia,Sabah,Sandakan,2006,20,224821,191880,195386,16074,2317
Malaysia,Sabah,Sandakan,2006,25,224821,191437,194820,16074,2316
Malaysia,Sabah,Sandakan,2006,30,224821,190319,193958,16074,2316
Malaysia,Sabah,Sandakan,2006,50,224821,186311,189393,16074,2304
Malaysia,Sabah,Sandakan,2006,75,224821,166024,176951,16074,2226
Malaysia,Sabah,Semporna,2006,0,116520,116520,116520,6593,2045
Malaysia,Sabah,Semporna,2006,10,116520,96829,98394,6593,2036
Malaysia,Sabah,Semporna,2006,15,116520,95932,97641,6593,2034
Malaysia,Sabah,Semporna,2006,20,116520,95286,97326,6593,2034
Malaysia,Sabah,Semporna,2006,25,116520,94954,96918,6593,2033
Malaysia,Sabah,Semporna,2006,30,116520,94131,96405,6593,2033
Malaysia,Sabah,Semporna,2006,50,116520,91303,93387,6593,2020
Malaysia,Sabah,Semporna,2006,75,116520,80060,86226,6593,1921
Malaysia,Sabah,Sipitang,2006,0,277357,277357,277357,2285,1433
Malaysia,Sabah,Sipitang,2006,10,277357,268355,268575,2285,1428
Malaysia,Sabah,Sipitang,2006,15,277357,267893,267924,2285,1428
Malaysia,Sabah,Sipitang,2006,20,277357,267580,267768,2285,1427
Malaysia,Sabah,Sipitang,2006,25,277357,267365,267406,2285,1427
Malaysia,Sabah,Sipitang,2006,30,277357,266985,267024,2285,1426
Malaysia,Sabah,Sipitang,2006,50,277357,264212,264387,2285,1420
Malaysia,Sabah,Sipitang,2006,75,277357,255387,257680,2285,1378
Malaysia,Sabah,Tambunan,2006,0,140970,140970,140970,155,321
Malaysia,Sabah,Tambunan,2006,10,140970,135826,134188,155,320
Malaysia,Sabah,Tambunan,2006,15,140970,135520,133707,155,320
Malaysia,Sabah,Tambunan,2006,20,140970,135317,133516,155,320
Malaysia,Sabah,Tambunan,2006,25,140970,135148,133230,155,320
Malaysia,Sabah,Tambunan,2006,30,140970,134853,132925,155,320
Malaysia,Sabah,Tambunan,2006,50,140970,133413,131015,155,319
Malaysia,Sabah,Tambunan,2006,75,140970,128582,125052,155,310
Malaysia,Sabah,Tawau,2006,0,593688,593688,593688,19670,17594
Malaysia,Sabah,Tawau,2006,10,593688,524132,512796,19670,17490
Malaysia,Sabah,Tawau,2006,15,593688,521386,509215,19670,17479
Malaysia,Sabah,Tawau,2006,20,593688,519404,507215,19670,17466
Malaysia,Sabah,Tawau,2006,25,593688,518370,505316,19670,17463
Malaysia,Sabah,Tawau,2006,30,593688,516209,502890,19670,17455
Malaysia,Sabah,Tawau,2006,50,593688,508002,490486,19670,17376
Malaysia,Sabah,Tawau,2006,75,593688,470190,458305,19670,16667
Malaysia,Sabah,Tenom,2006,0,230009,230009,230009,1351,1221
Malaysia,Sabah,Tenom,2006,10,230009,219171,217292,1351,1217
Malaysia,Sabah,Tenom,2006,15,230009,218632,216546,1351,1216
Malaysia,Sabah,Tenom,2006,20,230009,218187,216223,1351,1215
Malaysia,Sabah,Tenom,2006,25,230009,217912,215717,1351,1215
Malaysia,Sabah,Tenom,2006,30,230009,217321,215129,1351,1214
Malaysia,Sabah,Tenom,2006,50,230009,215285,211777,1351,1211
Malaysia,Sabah,Tenom,2006,75,230009,205029,202449,1351,1179
Malaysia,Sabah,Tongod,2006,0,1029394,1029394,1029394,7236,13488
Malaysia,Sabah,Tongod,2006,10,1029394,999187,974955,7236,13479
Malaysia,Sabah,Tongod,2006,15,1029394,997944,972061,7236,13478
Malaysia,Sabah,Tongod,2006,20,1029394,996985,970912,7236,13476
Malaysia,Sabah,Tongod,2006,25,1029394,996333,969247,7236,13476
Malaysia,Sabah,Tongod,2006,30,1029394,995182,966906,7236,13475
Malaysia,Sabah,Tongod,2006,50,1029394,989705,954606,7236,13460
Malaysia,Sabah,Tongod,2006,75,1029394,966429,919317,7236,13372
Malaysia,Sabah,Tuaran,2006,0,117879,117879,117879,574,537
Malaysia,Sabah,Tuaran,2006,10,117879,108739,107933,574,536
Malaysia,Sabah,Tuaran,2006,15,117879,108089,107206,574,535
Malaysia,Sabah,Tuaran,2006,20,117879,107782,106956,574,535
Malaysia,Sabah,Tuaran,2006,25,117879,107545,106514,574,535
Malaysia,Sabah,Tuaran,2006,30,117879,107146,106162,574,535
Malaysia,Sabah,Tuaran,2006,50,117879,105141,103712,574,532
Malaysia,Sabah,Tuaran,2006,75,117879,99785,98525,574,518
Malaysia,Sarawak,Asajaya,2006,0,12913,12913,12913,718,92
Malaysia,Sarawak,Asajaya,2006,10,12913,11418,11221,718,92
Malaysia,Sarawak,Asajaya,2006,15,12913,11321,11074,718,92
Malaysia,Sarawak,Asajaya,2006,20,12913,11258,11032,718,92
Malaysia,Sarawak,Asajaya,2006,25,12913,11221,10968,718,92
Malaysia,Sarawak,Asajaya,2006,30,12913,11124,10896,718,92
Malaysia,Sarawak,Asajaya,2006,50,12913,10752,10440,718,91
Malaysia,Sarawak,Asajaya,2006,75,12913,9440,9335,718,88
Malaysia,Sarawak,Bau,2006,0,94131,94131,94131,1855,825
Malaysia,Sarawak,Bau,2006,10,94131,89153,88362,1855,823
Malaysia,Sarawak,Bau,2006,15,94131,88836,87999,1855,823
Malaysia,Sarawak,Bau,2006,20,94131,88609,87818,1855,823
Malaysia,Sarawak,Bau,2006,25,94131,88480,87560,1855,823
Malaysia,Sarawak,Bau,2006,30,94131,88255,87354,1855,822
Malaysia,Sarawak,Bau,2006,50,94131,87085,86067,1855,820
Malaysia,Sarawak,Bau,2006,75,94131,82636,82912,1855,799
Malaysia,Sarawak,Belaga,2006,0,1957317,1957317,1957317,10820,17927
Malaysia,Sarawak,Belaga,2006,10,1957317,1905597,1877071,10820,17914
Malaysia,Sarawak,Belaga,2006,15,1957317,1902967,1871625,10820,17911
Malaysia,Sarawak,Belaga,2006,20,1957317,1901230,1870456,10820,17910
Malaysia,Sarawak,Belaga,2006,25,1957317,1899935,1867768,10820,17908
Malaysia,Sarawak,Belaga,2006,30,1957317,1897991,1863393,10820,17908
Malaysia,Sarawak,Belaga,2006,50,1957317,1885261,1838405,10820,17884
Malaysia,Sarawak,Belaga,2006,75,1957317,1844803,1774574,10820,17660
Malaysia,Sarawak,Betong,2006,0,228666,228666,228666,3214,1813
Malaysia,Sarawak,Betong,2006,10,228666,213467,192904,3214,1810
Malaysia,Sarawak,Betong,2006,15,228666,212959,191777,3214,1809
Malaysia,Sarawak,Betong,2006,20,228666,212674,191110,3214,1809
Malaysia,Sarawak,Betong,2006,25,228666,212408,190424,3214,1809
Malaysia,Sarawak,Betong,2006,30,228666,211913,189891,3214,1808
Malaysia,Sarawak,Betong,2006,50,228666,210056,186354,3214,1805
Malaysia,Sarawak,Betong,2006,75,228666,200991,178488,3214,1769
Malaysia,Sarawak,Bintulu,2006,0,708757,708757,708757,49218,15035
Malaysia,Sarawak,Bintulu,2006,10,708757,628622,612811,49218,14955
Malaysia,Sarawak,Bintulu,2006,15,708757,626025,608524,49218,14948
Malaysia,Sarawak,Bintulu,2006,20,708757,623997,606417,49218,14938
Malaysia,Sarawak,Bintulu,2006,25,708757,622877,604189,49218,14934
Malaysia,Sarawak,Bintulu,2006,30,708757,621027,601581,49218,14928
Malaysia,Sarawak,Bintulu,2006,50,708757,611077,585031,49218,14858
Malaysia,Sarawak,Bintulu,2006,75,708757,576086,547274,49218,14531
Malaysia,Sarawak,Dalat,2006,0,105391,105391,105391,9888,1301
Malaysia,Sarawak,Dalat,2006,10,105391,92219,90114,9888,1288
Malaysia,Sarawak,Dalat,2006,15,105391,91737,89209,9888,1287
Malaysia,Sarawak,Dalat,2006,20,105391,91413,88811,9888,1287
Malaysia,Sarawak,Dalat,2006,25,105391,91252,88200,9888,1286
Malaysia,Sarawak,Dalat,2006,30,105391,90844,87778,9888,1286
Malaysia,Sarawak,Dalat,2006,50,105391,89113,84665,9888,1279
Malaysia,Sarawak,Dalat,2006,75,105391,82017,77529,9888,1241
Malaysia,Sarawak,Daro,2006,0,218097,218097,218097,7097,6160
Malaysia,Sarawak,Daro,2006,10,218097,194859,174721,7097,6140
Malaysia,Sarawak,Daro,2006,15,218097,193905,171877,7097,6138
Malaysia,Sarawak,Daro,2006,20,218097,193185,170964,7097,6128
Malaysia,Sarawak,Daro,2006,25,218097,192690,169560,7097,6126
Malaysia,Sarawak,Daro,2006,30,218097,191941,168338,7097,6125
Malaysia,Sarawak,Daro,2006,50,218097,187964,160457,7097,6097
Malaysia,Sarawak,Daro,2006,75,218097,173106,144266,7097,5919
Malaysia,Sarawak,Julau,2006,0,165216,165216,165216,1356,278
Malaysia,Sarawak,Julau,2006,10,165216,161218,161312,1356,277
Malaysia,Sarawak,Julau,2006,15,165216,160978,161032,1356,277
Malaysia,Sarawak,Julau,2006,20,165216,160788,160894,1356,277
Malaysia,Sarawak,Julau,2006,25,165216,160643,160657,1356,277
Malaysia,Sarawak,Julau,2006,30,165216,160435,160489,1356,277
Malaysia,Sarawak,Julau,2006,50,165216,159401,159316,1356,275
Malaysia,Sarawak,Julau,2006,75,165216,154342,156267,1356,267
Malaysia,Sarawak,Kanowit,2006,0,216504,216504,216504,9594,796
Malaysia,Sarawak,Kanowit,2006,10,216504,200414,206645,9594,794
Malaysia,Sarawak,Kanowit,2006,15,216504,199879,206098,9594,794
Malaysia,Sarawak,Kanowit,2006,20,216504,199507,205923,9594,794
Malaysia,Sarawak,Kanowit,2006,25,216504,199210,205550,9594,793
Malaysia,Sarawak,Kanowit,2006,30,216504,198755,205153,9594,793
Malaysia,Sarawak,Kanowit,2006,50,216504,196628,202629,9594,791
Malaysia,Sarawak,Kanowit,2006,75,216504,187653,195985,9594,771
Malaysia,Sarawak,Kapit,2006,0,1576940,1576940,1576940,3379,4907
Malaysia,Sarawak,Kapit,2006,10,1576940,1538423,1533677,3379,4901
Malaysia,Sarawak,Kapit,2006,15,1576940,1536511,1530685,3379,4899
Malaysia,Sarawak,Kapit,2006,20,1576940,1535467,1530086,3379,4898
Malaysia,Sarawak,Kapit,2006,25,1576940,1534328,1528739,3379,4898
Malaysia,Sarawak,Kapit,2006,30,1576940,1532462,1526035,3379,4898
Malaysia,Sarawak,Kapit,2006,50,1576940,1523415,1510897,3379,4889
Malaysia,Sarawak,Kapit,2006,75,1576940,1490583,1470587,3379,4821
Malaysia,Sarawak,Kuching,2006,0,175804,175804,175804,3775,809
Malaysia,Sarawak,Kuching,2006,10,175804,150659,147418,3775,805
Malaysia,Sarawak,Kuching,2006,15,175804,149635,146076,3775,804
Malaysia,Sarawak,Kuching,2006,20,175804,149086,145702,3775,804
Malaysia,Sarawak,Kuching,2006,25,175804,148736,145074,3775,803
Malaysia,Sarawak,Kuching,2006,30,175804,147913,144486,3775,803
Malaysia,Sarawak,Kuching,2006,50,175804,144963,141270,3775,798
Malaysia,Sarawak,Kuching,2006,75,175804,135368,133710,3775,768
Malaysia,Sarawak,Lawas,2006,0,365580,365580,365580,4246,551
Malaysia,Sarawak,Lawas,2006,10,365580,353146,353944,4246,551
Malaysia,Sarawak,Lawas,2006,15,365580,352377,352964,4246,551
Malaysia,Sarawak,Lawas,2006,20,365580,351966,352707,4246,550
Malaysia,Sarawak,Lawas,2006,25,365580,351610,352161,4246,550
Malaysia,Sarawak,Lawas,2006,30,365580,350989,351625,4246,550
Malaysia,Sarawak,Lawas,2006,50,365580,347531,348248,4246,549
Malaysia,Sarawak,Lawas,2006,75,365580,337107,340158,4246,536
Malaysia,Sarawak,Limbang,2006,0,402933,402933,402933,4100,1642
Malaysia,Sarawak,Limbang,2006,10,402933,389009,388231,4100,1640
Malaysia,Sarawak,Limbang,2006,15,402933,388276,387126,4100,1640
Malaysia,Sarawak,Limbang,2006,20,402933,387806,386894,4100,1640
Malaysia,Sarawak,Limbang,2006,25,402933,387437,386369,4100,1640
Malaysia,Sarawak,Limbang,2006,30,402933,386787,385613,4100,1640
Malaysia,Sarawak,Limbang,2006,50,402933,383548,381215,4100,1638
Malaysia,Sarawak,Limbang,2006,75,402933,373888,369914,4100,1617
Malaysia,Sarawak,Lubok Antu,2006,0,142600,142600,142600,1265,207
Malaysia,Sarawak,Lubok Antu,2006,10,142600,132809,131952,1265,206
Malaysia,Sarawak,Lubok Antu,2006,15,142600,132605,131602,1265,206
Malaysia,Sarawak,Lubok Antu,2006,20,142600,132463,131434,1265,206
Malaysia,Sarawak,Lubok Antu,2006,25,142600,132330,131193,1265,206
Malaysia,Sarawak,Lubok Antu,2006,30,142600,132123,130938,1265,206
Malaysia,Sarawak,Lubok Antu,2006,50,142600,130884,129081,1265,204
Malaysia,Sarawak,Lubok Antu,2006,75,142600,124719,124471,1265,186
Malaysia,Sarawak,Lundu,2006,0,178828,178828,178828,13366,1518
Malaysia,Sarawak,Lundu,2006,10,178828,158791,153550,13366,1513
Malaysia,Sarawak,Lundu,2006,15,178828,157947,152096,13366,1512
Malaysia,Sarawak,Lundu,2006,20,178828,157442,151682,13366,1512
Malaysia,Sarawak,Lundu,2006,25,178828,157105,150966,13366,1512
Malaysia,Sarawak,Lundu,2006,30,178828,156470,150105,13366,1511
Malaysia,Sarawak,Lundu,2006,50,178828,153198,145094,13366,1503
Malaysia,Sarawak,Lundu,2006,75,178828,142022,134067,13366,1457
Malaysia,Sarawak,Marudi,2006,0,2211348,2211348,2211348,16013,10949
Malaysia,Sarawak,Marudi,2006,10,2211348,2161235,2121637,16013,10930
Malaysia,Sarawak,Marudi,2006,15,2211348,2158633,2116590,16013,10928
Malaysia,Sarawak,Marudi,2006,20,2211348,2156729,2115026,16013,10926
Malaysia,Sarawak,Marudi,2006,25,2211348,2155331,2112410,16013,10924
Malaysia,Sarawak,Marudi,2006,30,2211348,2153317,2108839,16013,10922
Malaysia,Sarawak,Marudi,2006,50,2211348,2140768,2086665,16013,10891
Malaysia,Sarawak,Marudi,2006,75,2211348,2094889,2028697,16013,10676
Malaysia,Sarawak,Matu,2006,0,162052,162052,162052,7008,2470
Malaysia,Sarawak,Matu,2006,10,162052,148109,117890,7008,2466
Malaysia,Sarawak,Matu,2006,15,162052,147680,116157,7008,2466
Malaysia,Sarawak,Matu,2006,20,162052,147372,115022,7008,2466
Malaysia,Sarawak,Matu,2006,25,162052,147166,113726,7008,2466
Malaysia,Sarawak,Matu,2006,30,162052,146815,112990,7008,2466
Malaysia,Sarawak,Matu,2006,50,162052,145050,106988,7008,2461
Malaysia,Sarawak,Matu,2006,75,162052,136194,95732,7008,2424
Malaysia,Sarawak,Meradong,2006,0,45192,45192,45192,2022,359
Malaysia,Sarawak,Meradong,2006,10,45192,40539,39481,2022,359
Malaysia,Sarawak,Meradong,2006,15,45192,40175,39054,2022,359
Malaysia,Sarawak,Meradong,2006,20,45192,39951,38871,2022,359
Malaysia,Sarawak,Meradong,2006,25,45192,39779,38621,2022,359
Malaysia,Sarawak,Meradong,2006,30,45192,39447,38350,2022,359
Malaysia,Sarawak,Meradong,2006,50,45192,38125,36859,2022,358
Malaysia,Sarawak,Meradong,2006,75,45192,33778,33770,2022,348
Malaysia,Sarawak,Miri,2006,0,459720,459720,459720,50315,10684
Malaysia,Sarawak,Miri,2006,10,459720,387682,363589,50315,10642
Malaysia,Sarawak,Miri,2006,15,459720,385082,359829,50315,10635
Malaysia,Sarawak,Miri,2006,20,459720,382980,357344,50315,10630
Malaysia,Sarawak,Miri,2006,25,459720,381851,355128,50315,10627
Malaysia,Sarawak,Miri,2006,30,459720,379750,352787,50315,10623
Malaysia,Sarawak,Miri,2006,50,459720,370063,337226,50315,10575
Malaysia,Sarawak,Miri,2006,75,459720,324119,300403,50315,10186
Malaysia,Sarawak,Mukah,2006,0,245956,245956,245956,26225,8948
Malaysia,Sarawak,Mukah,2006,10,245956,219992,179485,26225,8911
Malaysia,Sarawak,Mukah,2006,15,245956,219107,176657,26225,8902
Malaysia,Sarawak,Mukah,2006,20,245956,218391,174636,26225,8894
Malaysia,Sarawak,Mukah,2006,25,245956,217969,172549,26225,8891
Malaysia,Sarawak,Mukah,2006,30,245956,217193,171531,26225,8888
Malaysia,Sarawak,Mukah,2006,50,245956,213084,161486,26225,8828
Malaysia,Sarawak,Mukah,2006,75,245956,196776,141868,26225,8434
Malaysia,Sarawak,Pakan,2006,0,127363,127363,127363,1219,200
Malaysia,Sarawak,Pakan,2006,10,127363,123310,122446,1219,200
Malaysia,Sarawak,Pakan,2006,15,127363,123060,122079,1219,200
Malaysia,Sarawak,Pakan,2006,20,127363,122872,121840,1219,200
Malaysia,Sarawak,Pakan,2006,25,127363,122728,121574,1219,200
Malaysia,Sarawak,Pakan,2006,30,127363,122491,121341,1219,200
Malaysia,Sarawak,Pakan,2006,50,127363,121326,119731,1219,199
Malaysia,Sarawak,Pakan,2006,75,127363,113522,115526,1219,193
Malaysia,Sarawak,Samarahan,2006,0,43427,43427,43427,1985,753
Malaysia,Sarawak,Samarahan,2006,10,43427,37777,33167,1985,752
Malaysia,Sarawak,Samarahan,2006,15,43427,37481,32688,1985,752
Malaysia,Sarawak,Samarahan,2006,20,43427,37272,32485,1985,752
Malaysia,Sarawak,Samarahan,2006,25,43427,37147,32227,1985,752
Malaysia,Sarawak,Samarahan,2006,30,43427,36890,32007,1985,751
Malaysia,Sarawak,Samarahan,2006,50,43427,35939,30539,1985,750
Malaysia,Sarawak,Samarahan,2006,75,43427,33060,27522,1985,743
Malaysia,Sarawak,Saratok,2006,0,140264,140264,140264,4950,1805
Malaysia,Sarawak,Saratok,2006,10,140264,128776,119562,4950,1804
Malaysia,Sarawak,Saratok,2006,15,140264,128273,118433,4950,1804
Malaysia,Sarawak,Saratok,2006,20,140264,127928,117820,4950,1804
Malaysia,Sarawak,Saratok,2006,25,140264,127667,116971,4950,1804
Malaysia,Sarawak,Saratok,2006,30,140264,127167,116419,4950,1803
Malaysia,Sarawak,Saratok,2006,50,140264,125286,112311,4950,1800
Malaysia,Sarawak,Saratok,2006,75,140264,116548,103585,4950,1768
Malaysia,Sarawak,Sarikei,2006,0,75234,75234,75234,2857,326
Malaysia,Sarawak,Sarikei,2006,10,75234,67515,65534,2857,325
Malaysia,Sarawak,Sarikei,2006,15,75234,67127,64902,2857,325
Malaysia,Sarawak,Sarikei,2006,20,75234,66862,64664,2857,325
Malaysia,Sarawak,Sarikei,2006,25,75234,66677,64387,2857,325
Malaysia,Sarawak,Sarikei,2006,30,75234,66309,64062,2857,325
Malaysia,Sarawak,Sarikei,2006,50,75234,64863,61998,2857,323
Malaysia,Sarawak,Sarikei,2006,75,75234,58671,57351,2857,312
Malaysia,Sarawak,Selangau,2006,0,375753,375753,375753,9728,4819
Malaysia,Sarawak,Selangau,2006,10,375753,355582,342422,9728,4804
Malaysia,Sarawak,Selangau,2006,15,375753,354572,340758,9728,4801
Malaysia,Sarawak,Selangau,2006,20,375753,353993,340087,9728,4796
Malaysia,Sarawak,Selangau,2006,25,375753,353422,339130,9728,4795
Malaysia,Sarawak,Selangau,2006,30,375753,352570,337931,9728,4794
Malaysia,Sarawak,Selangau,2006,50,375753,348557,330968,9728,4769
Malaysia,Sarawak,Selangau,2006,75,375753,331824,315164,9728,4641
Malaysia,Sarawak,Serian,2006,0,215367,215367,215367,10583,2049
Malaysia,Sarawak,Serian,2006,10,215367,201283,196022,10583,2046
Malaysia,Sarawak,Serian,2006,15,215367,200350,194729,10583,2046
Malaysia,Sarawak,Serian,2006,20,215367,199672,194036,10583,2045
Malaysia,Sarawak,Serian,2006,25,215367,199191,193063,10583,2045
Malaysia,Sarawak,Serian,2006,30,215367,198354,192248,10583,2044
Malaysia,Sarawak,Serian,2006,50,215367,194095,186792,10583,2039
Malaysia,Sarawak,Serian,2006,75,215367,174572,172881,10583,2009
Malaysia,Sarawak,Sibu,2006,0,199477,199477,199477,15761,1665
Malaysia,Sarawak,Sibu,2006,10,199477,167965,160413,15761,1658
Malaysia,Sarawak,Sibu,2006,15,199477,167057,159051,15761,1658
Malaysia,Sarawak,Sibu,2006,20,199477,166422,158632,15761,1657
Malaysia,Sarawak,Sibu,2006,25,199477,165920,157882,15761,1657
Malaysia,Sarawak,Sibu,2006,30,199477,164938,157095,15761,1656
Malaysia,Sarawak,Sibu,2006,50,199477,161235,152322,15761,1651
Malaysia,Sarawak,Sibu,2006,75,199477,146961,141027,15761,1612
Malaysia,Sarawak,Simunjan,2006,0,212939,212939,212939,9717,3118
Malaysia,Sarawak,Simunjan,2006,10,212939,199799,179718,9717,3113
Malaysia,Sarawak,Simunjan,2006,15,212939,199101,177883,9717,3112
Malaysia,Sarawak,Simunjan,2006,20,212939,198634,177001,9717,3111
Malaysia,Sarawak,Simunjan,2006,25,212939,198261,175676,9717,3110
Malaysia,Sarawak,Simunjan,2006,30,212939,197655,174817,9717,3109
Malaysia,Sarawak,Simunjan,2006,50,212939,194895,168204,9717,3101
Malaysia,Sarawak,Simunjan,2006,75,212939,184388,152951,9717,3041
Malaysia,Sarawak,Song,2006,0,403829,403829,403829,616,2051
Malaysia,Sarawak,Song,2006,10,403829,397444,395890,616,2049
Malaysia,Sarawak,Song,2006,15,403829,397095,395420,616,2049
Malaysia,Sarawak,Song,2006,20,403829,396920,395312,616,2049
Malaysia,Sarawak,Song,2006,25,403829,396742,395062,616,2049
Malaysia,Sarawak,Song,2006,30,403829,396474,394670,616,2048
Malaysia,Sarawak,Song,2006,50,403829,395096,392115,616,2046
Malaysia,Sarawak,Song,2006,75,403829,389714,385653,616,2031
Malaysia,Sarawak,Sri Aman,2006,0,418397,418397,418397,8690,6504
Malaysia,Sarawak,Sri Aman,2006,10,418397,397649,377965,8690,6500
Malaysia,Sarawak,Sri Aman,2006,15,418397,396450,375795,8690,6498
Malaysia,Sarawak,Sri Aman,2006,20,418397,395795,374535,8690,6497
Malaysia,Sarawak,Sri Aman,2006,25,418397,395194,373099,8690,6496
Malaysia,Sarawak,Sri Aman,2006,30,418397,394006,371792,8690,6496
Malaysia,Sarawak,Sri Aman,2006,50,418397,389162,362972,8690,6483
Malaysia,Sarawak,Sri Aman,2006,75,418397,367457,342268,8690,6406
Malaysia,Sarawak,Tatau,2006,0,493550,493550,493550,10483,4107
Malaysia,Sarawak,Tatau,2006,10,493550,473317,464444,10483,4049
Malaysia,Sarawak,Tatau,2006,15,493550,472333,462799,10483,4046
Malaysia,Sarawak,Tatau,2006,20,493550,471780,462180,10483,4045
Malaysia,Sarawak,Tatau,2006,25,493550,471277,461326,10483,4044
Malaysia,Sarawak,Tatau,2006,30,493550,470599,460091,10483,4042
Malaysia,Sarawak,Tatau,2006,50,493550,466163,452797,10483,4017
Malaysia,Sarawak,Tatau,2006,75,493550,450180,434971,10483,3897
Malaysia,Selangor,Gombak,2006,0,63235,63235,63235,2736,379
Malaysia,Selangor,Gombak,2006,10,63235,47182,42869,2736,377
Malaysia,Selangor,Gombak,2006,15,63235,46664,42356,2736,377
Malaysia,Selangor,Gombak,2006,20,63235,46441,42207,2736,377
Malaysia,Selangor,Gombak,2006,25,63235,46227,41985,2736,376
